FIPS,fyDeclared,incidentType,count
38011,2014,Severe Storm,1
38011,2020,Biological,2
38013,2000,Severe Storm,1
38013,2004,Severe Storm,1
38013,2004,Snowstorm,1
38013,2005,Coastal Storm,1
38013,2006,Snowstorm,1
38013,2010,Severe Storm,1
38013,2011,Flood,1
38013,2011,Severe Storm,1
38013,2020,Biological,2
38013,2021,Severe Storm,1
38013,2022,Severe Storm,1
38015,2000,Severe Storm,1
38015,2001,Flood,1
38015,2005,Coastal Storm,1
38015,2009,Severe Storm,1
38015,2010,Flood,1
38015,2010,Severe Storm,1
38015,2011,Flood,2
38015,2020,Biological,2
38017,2000,Severe Storm,1
38017,2001,Flood,1
38017,2005,Coastal Storm,1
38017,2006,Severe Storm,2
38017,2007,Severe Storm,2
38017,2009,Severe Storm,1
38017,2010,Flood,2
38017,2011,Flood,2
38017,2013,Flood,2
38017,2019,Flood,1
38017,2020,Biological,2
38017,2020,Flood,1
38019,2000,Severe Storm,1
38019,2001,Flood,1
38019,2001,Tornado,1
38019,2004,Severe Storm,1
38019,2005,Coastal Storm,1
38019,2005,Severe Storm,1
38019,2006,Severe Storm,1
38019,2007,Severe Storm,1
38019,2009,Severe Storm,1
38019,2011,Flood,1
38019,2013,Flood,1
38019,2013,Severe Storm,1
38019,2017,Flood,1
38019,2020,Biological,2
38019,2022,Severe Storm,1
38021,2000,Severe Storm,1
38021,2001,Flood,1
38021,2005,Coastal Storm,1
38021,2005,Severe Storm,1
38021,2007,Severe Storm,1
38021,2009,Severe Storm,1
38021,2010,Flood,2
38021,2010,Severe Storm,1
38021,2011,Flood,1
38021,2019,Flood,1
38021,2020,Biological,2
38021,2020,Flood,2
38021,2022,Severe Storm,1
38021,2023,Snowstorm,1
38023,2001,Tornado,1
38023,2005,Coastal Storm,1
38023,2011,Flood,1
38023,2011,Severe Storm,1
38023,2014,Flood,1
38023,2020,Biological,2
38023,2021,Severe Storm,1
38023,2022,Severe Storm,1
38025,2004,Snowstorm,1
38025,2005,Coastal Storm,1
38025,2006,Snowstorm,1
38025,2009,Severe Storm,1
38025,2010,Severe Storm,1
38025,2011,Severe Storm,1
38025,2013,Severe Storm,1
38025,2020,Biological,2
38025,2022,Severe Storm,1
38027,2000,Severe Storm,1
38027,2001,Flood,1
38027,2004,Severe Storm,1
38027,2005,Coastal Storm,1
38027,2009,Severe Storm,1
38027,2010,Flood,1
38027,2011,Flood,2
38027,2013,Flood,1
38027,2014,Flood,1
38027,2020,Biological,2
38027,2020,Flood,1
38029,2000,Severe Storm,1
38029,2005,Coastal Storm,1
38029,2009,Severe Storm,1
38029,2010,Flood,2
38029,2010,Severe Storm,1
38029,2011,Flood,1
38029,2019,Flood,1
38029,2020,Biological,2
38029,2020,Flood,1
38029,2021,Severe Storm,1
38031,2000,Severe Storm,1
38031,2001,Flood,1
38031,2005,Coastal Storm,1
38031,2009,Severe Storm,1
38031,2010,Flood,2
38031,2011,Flood,1
38031,2013,Flood,1
38031,2020,Biological,2
38031,2020,Flood,2
38031,2022,Severe Storm,1
38033,2001,Flood,1
38033,2001,Tornado,1
38033,2005,Coastal Storm,1
38033,2006,Snowstorm,1
38033,2010,Severe Storm,1
38033,2020,Biological,2
38033,2022,Severe Storm,1
38035,2000,Severe Storm,1
38035,2001,Flood,1
38035,2002,Severe Storm,1
38035,2004,Severe Storm,1
38035,2005,Coastal Storm,1
38035,2005,Severe Storm,1
38035,2006,Severe Storm,1
38035,2007,Severe Storm,1
38035,2009,Severe Storm,1
38035,2010,Flood,2
38035,2011,Flood,2
38035,2013,Flood,1
38035,2019,Flood,1
38035,2020,Biological,2
38035,2020,Flood,2
38035,2021,Severe Storm,1
38035,2022,Severe Storm,1
38037,2001,Flood,1
38037,2005,Coastal Storm,1
38037,2007,Severe Storm,1
38037,2009,Severe Storm,1
38037,2010,Severe Storm,2
38037,2011,Flood,1
38037,2014,Severe Storm,1
38037,2019,Flood,1
38037,2020,Biological,2
38037,2021,Severe Storm,1
38037,2022,Severe Storm,1
38039,2000,Severe Storm,1
38039,2001,Flood,1
38039,2004,Severe Storm,1
38039,2005,Coastal Storm,1
38039,2005,Severe Storm,1
38039,2009,Severe Storm,1
38039,2011,Flood,1
38039,2020,Biological,2
38039,2020,Flood,1
38039,2022,Severe Storm,1
38041,2005,Coastal Storm,1
38041,2009,Severe Storm,1
38041,2010,Severe Storm,1
38041,2014,Severe Storm,1
38041,2019,Flood,1
38041,2020,Biological,2
38041,2022,Severe Storm,1
38043,2000,Severe Storm,1
38043,2001,Flood,1
38043,2005,Coastal Storm,1
38043,2005,Severe Storm,1
38043,2009,Severe Storm,1
38043,2010,Flood,1
38043,2011,Flood,1
38043,2013,Severe Storm,1
38043,2020,Biological,2
38043,2020,Flood,2
38043,2021,Severe Storm,1
38043,2022,Severe Storm,1
38043,2023,Snowstorm,1
38045,2000,Severe Storm,1
38045,2001,Flood,1
38045,2005,Coastal Storm,1
38045,2005,Severe Storm,1
38045,2007,Severe Storm,1
38045,2009,Severe Storm,1
38045,2010,Flood,2
38045,2011,Flood,1
38045,2019,Flood,1
38045,2020,Biological,2
38045,2020,Flood,2
38045,2021,Severe Storm,1
38045,2022,Severe Storm,1
38047,2000,Severe Storm,1
38047,2001,Flood,1
38047,2005,Coastal Storm,1
38047,2007,Severe Storm,1
38047,2009,Severe Storm,1
38047,2010,Flood,1
38047,2010,Severe Storm,1
38047,2011,Flood,1
38047,2019,Flood,1
38047,2020,Biological,2
38047,2020,Flood,2
38047,2022,Severe Storm,1
38049,2000,Severe Storm,1
38049,2001,Flood,1
38049,2004,Severe Storm,1
38049,2004,Snowstorm,1
38049,2005,Coastal Storm,1
38049,2005,Severe Storm,1
38049,2006,Snowstorm,1
38049,2007,Severe Storm,1
38049,2009,Severe Storm,1
38049,2010,Flood,1
38049,2010,Severe Storm,1
38049,2011,Flood,1
38049,2013,Flood,1
38049,2013,Severe Storm,1
38049,2014,Flood,1
38049,2017,Flood,1
38049,2020,Biological,2
38049,2022,Severe Storm,1
38051,2000,Severe Storm,1
38051,2005,Coastal Storm,1
38051,2009,Severe Storm,1
38051,2010,Flood,1
38051,2010,Severe Storm,1
38051,2011,Flood,1
38051,2020,Biological,2
38051,2020,Flood,1
38051,2022,Severe Storm,1
38053,2001,Tornado,1
38053,2004,Snowstorm,1
38053,2005,Coastal Storm,1
38053,2006,Snowstorm,1
38053,2009,Severe Storm,1
38053,2010,Severe Storm,1
38053,2011,Flood,1
38053,2011,Severe Storm,1
38053,2013,Severe Storm,1
38053,2019,Flood,1
38053,2020,Biological,2
38053,2021,Severe Storm,2
38053,2022,Severe Storm,1
38055,2000,Severe Storm,1
38055,2001,Flood,1
38055,2004,Snowstorm,1
38055,2005,Coastal Storm,1
38055,2006,Snowstorm,1
38055,2009,Severe Storm,1
38055,2010,Severe Storm,1
38055,2011,Flood,2
38055,2013,Severe Storm,1
38055,2020,Biological,2
38055,2022,Severe Storm,1
38057,2004,Snowstorm,1
38057,2005,Coastal Storm,1
38057,2006,Snowstorm,1
38057,2009,Severe Storm,1
38057,2010,Flood,2
38057,2010,Severe Storm,2
38057,2011,Flood,2
38057,2020,Biological,2
38057,2023,Snowstorm,1
38059,2000,Severe Storm,1
38059,2001,Flood,1
38059,2005,Coastal Storm,1
38059,2009,Severe Storm,1
38059,2010,Severe Storm,2
38059,2010,Flood,1
38059,2011,Flood,2
38059,2014,Severe Storm,1
38059,2019,Flood,1
38059,2020,Biological,2
38061,2000,Severe Storm,1
38061,2001,Flood,1
38061,2004,Severe Storm,1
38061,2004,Snowstorm,1
38061,2005,Coastal Storm,1
38061,2005,Severe Storm,1
38061,2009,Severe Storm,1
38061,2010,Severe Storm,1
38061,2011,Flood,1
38061,2011,Severe Storm,1
38061,2013,Severe Storm,1
38061,2014,Flood,1
38061,2020,Biological,2
38061,2020,Flood,1
38061,2021,Severe Storm,1
38061,2022,Severe Storm,1
38063,2000,Severe Storm,1
38063,2001,Flood,1
38063,2004,Severe Storm,1
38063,2005,Coastal Storm,1
38063,2005,Severe Storm,1
38063,2009,Severe Storm,1
38063,2010,Flood,2
38063,2011,Flood,2
38063,2013,Severe Storm,1
38063,2020,Biological,2
38063,2020,Flood,2
38063,2021,Severe Storm,1
38063,2022,Severe Storm,1
38063,2023,Snowstorm,1
38065,2000,Severe Storm,1
38065,2005,Coastal Storm,1
38065,2006,Snowstorm,1
38065,2009,Severe Storm,1
38065,2010,Severe Storm,2
38065,2011,Flood,1
38065,2020,Biological,2
38065,2022,Severe Storm,1
38067,2000,Severe Storm,1
38067,2001,Flood,1
38067,2002,Severe Storm,1
38067,2004,Severe Storm,1
38067,2005,Coastal Storm,1
38067,2005,Severe Storm,1
38067,2006,Severe Storm,1
38067,2009,Severe Storm,1
38067,2010,Flood,2
38067,2011,Flood,2
38067,2013,Flood,2
38067,2013,Severe Storm,1
38067,2017,Flood,1
38067,2019,Flood,1
38067,2020,Biological,2
38067,2020,Flood,1
38067,2022,Severe Storm,1
38069,2000,Severe Storm,1
38069,2001,Flood,1
38069,2004,Severe Storm,1
38069,2005,Coastal Storm,1
38069,2005,Severe Storm,1
38069,2006,Snowstorm,1
38069,2009,Severe Storm,1
38069,2011,Flood,1
38069,2013,Severe Storm,1
38069,2014,Flood,1
38069,2017,Flood,1
38069,2020,Biological,2
38071,2000,Severe Storm,1
38071,2001,Flood,1
38071,2001,Tornado,1
38071,2004,Severe Storm,1
38071,2005,Coastal Storm,1
38071,2005,Severe Storm,1
38071,2009,Severe Storm,1
38071,2010,Flood,2
38071,2011,Flood,2
38071,2013,Flood,1
38071,2013,Severe Storm,1
38071,2020,Biological,2
38071,2022,Severe Storm,1
38073,2000,Severe Storm,1
38073,2001,Flood,1
38073,2005,Coastal Storm,1
38073,2005,Severe Storm,1
38073,2006,Severe Storm,2
38073,2007,Severe Storm,1
38073,2009,Severe Storm,1
38073,2010,Flood,2
38073,2010,Severe Storm,1
38073,2011,Flood,2
38073,2019,Flood,1
38073,2020,Biological,2
38073,2020,Flood,1
38073,2022,Severe Storm,1
38073,2023,Snowstorm,1
38075,2000,Severe Storm,1
38075,2004,Severe Storm,1
38075,2005,Coastal Storm,1
38075,2005,Severe Storm,1
38075,2006,Snowstorm,1
38075,2010,Flood,1
38075,2010,Severe Storm,1
38075,2011,Flood,1
38075,2011,Severe Storm,1
38075,2013,Flood,1
38075,2014,Flood,1
38075,2017,Flood,1
38075,2020,Biological,2
38075,2022,Severe Storm,1
38077,2000,Severe Storm,1
38077,2001,Flood,1
38077,2005,Coastal Storm,1
38077,2005,Severe Storm,1
38077,2006,Severe Storm,2
38077,2007,Severe Storm,1
38077,2009,Severe Storm,1
38077,2010,Flood,2
38077,2011,Flood,2
38077,2013,Flood,2
38077,2019,Flood,1
38077,2020,Biological,2
38077,2020,Flood,1
38077,2022,Severe Storm,1
38079,2000,Severe Storm,1
38079,2001,Flood,1
38079,2005,Coastal Storm,1
38079,2005,Severe Storm,1
38079,2006,Severe Storm,1
38079,2006,Snowstorm,1
38079,2009,Severe Storm,1
38079,2011,Flood,1
38079,2013,Flood,1
38079,2017,Flood,1
38079,2020,Biological,2
38079,2022,Severe Storm,1
38081,2000,Severe Storm,1
38081,2001,Flood,1
38081,2005,Coastal Storm,1
38081,2005,Severe Storm,1
38081,2006,Severe Storm,2
38081,2007,Severe Storm,1
38081,2009,Severe Storm,1
38081,2010,Flood,1
38081,2011,Flood,1
38081,2019,Flood,1
38081,2020,Biological,2
38081,2020,Flood,2
38081,2022,Severe Storm,1
38081,2023,Snowstorm,1
38083,2000,Severe Storm,1
38083,2001,Flood,1
38083,2005,Coastal Storm,1
38083,2006,Snowstorm,1
38083,2009,Severe Storm,1
38083,2010,Severe Storm,1
38083,2011,Flood,1
38083,2013,Severe Storm,1
38083,2020,Biological,2
38083,2020,Flood,2
38085,2002,Fire,1
38085,2005,Coastal Storm,1
38085,2005,Severe Storm,1
38085,2009,Severe Storm,1
38085,2010,Severe Storm,2
38085,2011,Flood,2
38085,2014,Severe Storm,1
38085,2020,Biological,2
38085,2021,Severe Storm,1
38087,2005,Coastal Storm,1
38087,2006,Snowstorm,1
38087,2010,Severe Storm,1
38087,2014,Severe Storm,1
38087,2020,Biological,2
38089,2005,Coastal Storm,1
38089,2005,Severe Storm,1
38089,2006,Snowstorm,1
38089,2009,Severe Storm,1
38089,2010,Severe Storm,1
38089,2013,Severe Storm,1
38089,2020,Biological,2
38091,2000,Severe Storm,1
38091,2001,Flood,1
38091,2004,Severe Storm,1
38091,2005,Coastal Storm,1
38091,2005,Severe Storm,1
38091,2007,Severe Storm,1
38091,2009,Severe Storm,1
38091,2010,Flood,1
38091,2010,Severe Storm,1
38091,2011,Flood,1
38091,2019,Flood,1
38091,2020,Biological,2
38091,2020,Flood,1
38091,2022,Severe Storm,1
38093,2000,Severe Storm,1
38093,2001,Flood,1
38093,2002,Severe Storm,1
38093,2005,Coastal Storm,1
38093,2007,Severe Storm,1
38093,2009,Severe Storm,1
38093,2010,Flood,2
38093,2011,Flood,1
38093,2020,Biological,2
38093,2020,Flood,2
38093,2022,Severe Storm,1
38095,2000,Severe Storm,1
38095,2001,Flood,1
38095,2001,Tornado,1
38095,2004,Severe Storm,1
38095,2005,Coastal Storm,1
38095,2005,Severe Storm,1
38095,2006,Severe Storm,1
38095,2006,Snowstorm,1
38095,2009,Severe Storm,1
38095,2011,Flood,2
38095,2013,Flood,1
38095,2013,Severe Storm,1
38095,2017,Flood,1
38095,2020,Biological,2
38095,2022,Severe Storm,1
38097,2000,Severe Storm,1
38097,2001,Flood,1
38097,2002,Severe Storm,1
38097,2004,Severe Storm,1
38097,2005,Coastal Storm,1
38097,2005,Severe Storm,1
38097,2006,Severe Storm,1
38097,2009,Severe Storm,1
38097,2010,Flood,2
38097,2011,Flood,2
38097,2013,Flood,2
38097,2019,Flood,1
38097,2020,Biological,2
38097,2020,Flood,2
38097,2022,Severe Storm,1
38099,2000,Severe Storm,1
38099,2001,Flood,1
38099,2002,Severe Storm,1
38099,2004,Severe Storm,1
38099,2005,Coastal Storm,1
38099,2005,Severe Storm,1
38099,2006,Severe Storm,1
38099,2009,Severe Storm,1
38099,2010,Flood,2
38099,2010,Severe Storm,1
38099,2011,Flood,2
38099,2013,Flood,2
38099,2013,Severe Storm,1
38099,2017,Flood,1
38099,2019,Flood,1
38099,2020,Biological,2
38099,2020,Flood,2
38099,2022,Severe Storm,1
38101,2000,Severe Storm,1
38101,2004,Severe Storm,1
38101,2004,Snowstorm,1
38101,2005,Coastal Storm,1
38101,2005,Severe Storm,1
38101,2006,Snowstorm,1
38101,2009,Severe Storm,1
38101,2010,Flood,1
38101,2011,Flood,2
38101,2011,Severe Storm,1
38101,2013,Severe Storm,1
38101,2014,Flood,1
38101,2020,Biological,2
38101,2022,Severe Storm,1
38103,2000,Severe Storm,1
38103,2001,Flood,1
38103,2005,Coastal Storm,1
38103,2009,Severe Storm,1
38103,2010,Flood,1
38103,2010,Severe Storm,1
38103,2011,Flood,1
38103,2013,Flood,1
38103,2013,Severe Storm,1
38103,2020,Biological,2
38103,2020,Flood,2
38103,2021,Severe Storm,1
38103,2022,Severe Storm,1
38103,2023,Snowstorm,1
38105,2001,Tornado,1
38105,2004,Snowstorm,1
38105,2005,Coastal Storm,1
38105,2009,Severe Storm,1
38105,2011,Flood,1
38105,2011,Severe Storm,1
38105,2020,Biological,2
38105,2021,Severe Storm,1
38105,2022,Severe Storm,1
39001,2000,Severe Storm,1
39001,2003,Severe Storm,1
39001,2003,Tornado,1
39001,2004,Severe Storm,1
39001,2005,Hurricane,1
39001,2005,Severe Storm,1
39001,2011,Severe Storm,1
39001,2012,Severe Storm,2
39001,2018,Flood,1
39001,2019,Flood,1
39001,2020,Biological,2
39003,2004,Severe Storm,1
39003,2005,Hurricane,1
39003,2005,Severe Storm,1
39003,2007,Severe Storm,1
39003,2012,Severe Storm,2
39003,2020,Biological,2
39005,2003,Other,1
39005,2003,Severe Storm,1
39005,2004,Severe Storm,1
39005,2005,Hurricane,1
39005,2005,Severe Storm,1
39005,2009,Severe Storm,1
39005,2012,Severe Storm,1
39005,2020,Biological,2
39007,2003,Other,1
39007,2004,Severe Storm,1
39007,2005,Hurricane,1
39007,2006,Severe Storm,1
39007,2008,Snowstorm,1
39007,2012,Severe Storm,1
39007,2013,Hurricane,1
39007,2020,Biological,2
39009,2003,Severe Storm,1
39009,2004,Severe Storm,3
39009,2005,Hurricane,1
39009,2005,Severe Storm,1
39009,2011,Severe Storm,1
39009,2012,Severe Storm,2
39009,2018,Flood,1
39009,2019,Flood,1
39009,2020,Biological,2
39011,2003,Severe Storm,2
39011,2004,Severe Storm,1
39011,2005,Hurricane,1
39011,2005,Severe Storm,1
39011,2012,Severe Storm,2
39011,2019,Tornado,1
39011,2020,Biological,2
39013,2003,Severe Storm,1
39013,2004,Severe Storm,2
39013,2005,Hurricane,1
39013,2005,Severe Storm,1
39013,2011,Severe Storm,1
39013,2012,Severe Storm,2
39013,2018,Flood,1
39013,2019,Flood,1
39013,2020,Biological,2
39015,2001,Severe Storm,1
39015,2004,Severe Storm,1
39015,2005,Hurricane,1
39015,2005,Severe Storm,1
39015,2008,Snowstorm,1
39015,2009,Severe Storm,1
39015,2011,Severe Storm,1
39015,2012,Severe Storm,1
39015,2018,Flood,1
39015,2019,Flood,1
39015,2020,Biological,2
39017,2001,Severe Storm,1
39017,2004,Severe Storm,1
39017,2005,Hurricane,1
39017,2005,Snowstorm,1
39017,2009,Severe Storm,1
39017,2012,Severe Storm,1
39017,2020,Biological,2
39019,2003,Tornado,1
39019,2004,Severe Storm,2
39019,2005,Hurricane,1
39019,2005,Severe Storm,1
39019,2009,Severe Storm,1
39019,2012,Severe Storm,1
39019,2020,Biological,2
39021,2004,Severe Storm,1
39021,2005,Hurricane,1
39021,2005,Severe Storm,1
39021,2005,Snowstorm,1
39021,2009,Severe Storm,1
39021,2012,Severe Storm,2
39021,2020,Biological,2
39023,2004,Severe Storm,1
39023,2005,Hurricane,1
39023,2005,Severe Storm,1
39023,2005,Snowstorm,1
39023,2009,Severe Storm,1
39023,2012,Severe Storm,2
39023,2020,Biological,2
39025,2001,Severe Storm,1
39025,2004,Severe Storm,1
39025,2005,Hurricane,1
39025,2005,Severe Storm,1
39025,2008,Snowstorm,1
39025,2009,Severe Storm,1
39025,2011,Severe Storm,1
39025,2012,Severe Storm,1
39025,2020,Biological,2
39027,2004,Severe Storm,1
39027,2005,Hurricane,1
39027,2008,Snowstorm,1
39027,2009,Severe Storm,1
39027,2012,Severe Storm,1
39027,2020,Biological,2
39029,2003,Severe Storm,1
39029,2003,Tornado,1
39029,2004,Severe Storm,2
39029,2005,Hurricane,1
39029,2005,Severe Storm,1
39029,2012,Severe Storm,1
39029,2018,Flood,1
39029,2019,Tornado,1
39029,2020,Biological,2
39031,2003,Severe Storm,1
39031,2004,Severe Storm,1
39031,2005,Hurricane,1
39031,2005,Severe Storm,1
39031,2009,Severe Storm,1
39031,2012,Severe Storm,2
39031,2018,Flood,1
39031,2020,Biological,2
39033,2003,Severe Storm,1
39033,2004,Severe Storm,2
39033,2005,Hurricane,1
39033,2005,Severe Storm,1
39033,2005,Snowstorm,1
39033,2007,Severe Storm,1
39033,2008,Snowstorm,1
39033,2012,Severe Storm,1
39033,2020,Biological,2
39035,2003,Other,1
39035,2003,Severe Storm,1
39035,2003,Tornado,1
39035,2004,Severe Storm,2
39035,2005,Hurricane,1
39035,2006,Severe Storm,1
39035,2012,Severe Storm,1
39035,2013,Hurricane,1
39035,2020,Biological,2
39037,2003,Severe Storm,2
39037,2004,Severe Storm,1
39037,2005,Hurricane,1
39037,2005,Severe Storm,1
39037,2005,Snowstorm,1
39037,2012,Severe Storm,1
39037,2019,Tornado,1
39037,2020,Biological,2
39039,2004,Severe Storm,1
39039,2005,Hurricane,1
39039,2012,Severe Storm,1
39039,2020,Biological,2
39041,2003,Severe Storm,1
39041,2004,Severe Storm,2
39041,2005,Hurricane,1
39041,2005,Severe Storm,1
39041,2005,Snowstorm,1
39041,2008,Snowstorm,1
39041,2009,Severe Storm,1
39041,2012,Severe Storm,1
39041,2020,Biological,2
39043,2003,Other,1
39043,2004,Severe Storm,1
39043,2005,Hurricane,1
39043,2005,Snowstorm,1
39043,2006,Severe Storm,1
39043,2012,Severe Storm,1
39043,2020,Biological,2
39045,2004,Severe Storm,1
39045,2005,Hurricane,1
39045,2005,Severe Storm,1
39045,2008,Snowstorm,1
39045,2009,Severe Storm,1
39045,2012,Severe Storm,2
39045,2020,Biological,2
39047,2003,Severe Storm,1
39047,2004,Severe Storm,1
39047,2005,Hurricane,1
39047,2005,Severe Storm,1
39047,2012,Severe Storm,1
39047,2020,Biological,2
39049,2003,Severe Storm,2
39049,2003,Tornado,1
39049,2004,Severe Storm,2
39049,2005,Hurricane,1
39049,2005,Severe Storm,1
39049,2005,Snowstorm,1
39049,2008,Snowstorm,1
39049,2009,Severe Storm,1
39049,2012,Severe Storm,2
39049,2020,Biological,2
39051,2004,Severe Storm,1
39051,2005,Hurricane,1
39051,2012,Severe Storm,1
39051,2020,Biological,2
39053,2000,Severe Storm,1
39053,2003,Severe Storm,1
39053,2004,Severe Storm,1
39053,2005,Hurricane,1
39053,2011,Severe Storm,1
39053,2012,Severe Storm,2
39053,2018,Flood,1
39053,2019,Flood,1
39053,2020,Biological,2
39055,2003,Other,1
39055,2004,Severe Storm,2
39055,2005,Hurricane,1
39055,2006,Severe Storm,1
39055,2008,Snowstorm,1
39055,2012,Severe Storm,1
39055,2020,Biological,2
39057,2000,Severe Storm,1
39057,2003,Severe Storm,1
39057,2004,Severe Storm,1
39057,2005,Hurricane,1
39057,2005,Snowstorm,1
39057,2008,Snowstorm,1
39057,2009,Severe Storm,1
39057,2012,Severe Storm,1
39057,2019,Tornado,1
39057,2020,Biological,2
39059,2003,Severe Storm,1
39059,2004,Severe Storm,3
39059,2005,Hurricane,1
39059,2005,Severe Storm,1
39059,2009,Severe Storm,1
39059,2011,Severe Storm,1
39059,2012,Severe Storm,2
39059,2019,Flood,1
39059,2020,Biological,2
39061,2001,Severe Storm,1
39061,2004,Severe Storm,1
39061,2005,Hurricane,1
39061,2005,Snowstorm,1
39061,2009,Severe Storm,1
39061,2011,Severe Storm,1
39061,2012,Severe Storm,1
39061,2018,Flood,1
39061,2020,Biological,2
39063,2003,Severe Storm,1
39063,2004,Severe Storm,1
39063,2005,Hurricane,1
39063,2005,Severe Storm,1
39063,2007,Severe Storm,1
39063,2012,Severe Storm,2
39063,2020,Biological,2
39065,2004,Severe Storm,1
39065,2005,Hurricane,1
39065,2005,Severe Storm,1
39065,2005,Snowstorm,1
39065,2007,Severe Storm,1
39065,2008,Snowstorm,1
39065,2012,Severe Storm,2
39065,2020,Biological,2
39067,2003,Severe Storm,1
39067,2004,Severe Storm,3
39067,2005,Hurricane,1
39067,2005,Severe Storm,1
39067,2009,Severe Storm,1
39067,2012,Severe Storm,2
39067,2018,Flood,1
39067,2020,Biological,2
39069,2003,Severe Storm,1
39069,2004,Severe Storm,1
39069,2005,Hurricane,1
39069,2005,Severe Storm,1
39069,2012,Severe Storm,1
39069,2020,Biological,2
39071,2004,Severe Storm,1
39071,2005,Hurricane,1
39071,2005,Severe Storm,1
39071,2009,Severe Storm,1
39071,2012,Severe Storm,2
39071,2020,Biological,2
39073,2003,Severe Storm,1
39073,2004,Severe Storm,2
39073,2005,Hurricane,1
39073,2005,Severe Storm,1
39073,2009,Severe Storm,1
39073,2011,Severe Storm,1
39073,2012,Severe Storm,2
39073,2019,Flood,1
39073,2019,Tornado,1
39073,2020,Biological,2
39075,2004,Severe Storm,2
39075,2005,Hurricane,1
39075,2005,Severe Storm,1
39075,2009,Severe Storm,1
39075,2012,Severe Storm,1
39075,2020,Biological,2
39077,2003,Other,1
39077,2003,Severe Storm,1
39077,2004,Severe Storm,1
39077,2005,Hurricane,1
39077,2005,Severe Storm,1
39077,2005,Snowstorm,1
39077,2006,Severe Storm,1
39077,2008,Snowstorm,1
39077,2012,Severe Storm,1
39077,2020,Biological,2
39079,2000,Severe Storm,1
39079,2003,Severe Storm,1
39079,2004,Severe Storm,1
39079,2005,Hurricane,1
39079,2011,Severe Storm,1
39079,2012,Severe Storm,2
39079,2018,Flood,1
39079,2019,Flood,1
39079,2020,Biological,2
39081,2003,Tornado,1
39081,2004,Severe Storm,3
39081,2005,Hurricane,1
39081,2005,Severe Storm,1
39081,2011,Severe Storm,1
39081,2012,Severe Storm,1
39081,2018,Flood,1
39081,2019,Flood,1
39081,2020,Biological,2
39083,2003,Other,1
39083,2004,Severe Storm,2
39083,2005,Hurricane,1
39083,2005,Severe Storm,1
39083,2009,Severe Storm,1
39083,2012,Severe Storm,2
39083,2020,Biological,2
39085,2003,Other,1
39085,2004,Severe Storm,1
39085,2005,Hurricane,1
39085,2006,Severe Storm,1
39085,2008,Snowstorm,1
39085,2012,Severe Storm,1
39085,2020,Biological,2
39087,2000,Severe Storm,1
39087,2003,Severe Storm,1
