web-scraper-order,web-scraper-start-url,type
"1687171567-254","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  Pinterest  TechCircle —  Pinterest, Tinder parent latest to slash jobs  Internet Retailing —  Pinterest and Snap leverage fashion magazine Vogue to inspire online and with AR  TechCrunch —  Pinterest lays off 150 people as a part of its ‘long-term strategy’  Darktrace  Financial Times —  Darktrace responds to short seller allegations on accounting practices  London Loves Business —  Darktrace launches buyback after bear raid  Mail Online —  Darktrace boss hits back at short-seller insisting cyber security firm has been run with the 'greatest integrity'  Bloomberg —  Darktrace Launches Buyback After Shares Hit Low: The London Rush The Guardian —  Darktrace boss defends UK cybersecurity firm amid short-seller attacks 2 More Articles  Bitpanda:  Spotify —  Scaling a European FinTech Startup with Austria’s Bitpanda  Bright  Business Journals —  Bright Health plans 2nd round of layoffs at Bloomington headquarters  Twin Cities Business —  Bright Health Tells State 68 More Layoffs to Come  Business Journals —  Bright Health plans 2nd round of layoffs at Bloomington headquarters  Star Tribune —  Bright Health lays off another 68 employees at headquarters, the latest in a series of job cuts 1 More Article  Delivery Hero  TechInAsia —  Delivery Hero makes 156 job cuts at Berlin HQ  TechInAsia —  Delivery Hero makes 156 job cuts at Berlin HQ  Maude  Retail Dive —  9 emerging DTC brands to watch in 2023  Cosmopolitan —  17 Lubricants for Women That Do Their Job Very, Very Well Show All"
"1687171567-255","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, January 31, 2023"
"1687171567-256","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Investments (1) Core Scientific raised $70,000,000  / Post Ipo Debt from B. Riley Financial News (10)  Darktrace  fnlondon.com —  Hedge funds take short positions against Darktrace  The Guardian —  UK cybersecurity firm Darktrace’s shares dive as short sellers circle  Financial Times —  Darktrace shares dive after short seller attack  MarketWatch —  Darktrace stock falls after New York short seller takes stake 1 More Article  Otonomo:  AiThority —  Otonomo to Enhance Global Mapping Products and Services in Microsoft Maps  Castle:  VentureBeat —  Apple Arcade’s February titles include Castle Crumble and Farmside  Enfuce  Finextra Research —  Enfuce makes raft of senior appointments  Fintech Finance —  Cloud processor powerhouse Enfuce enters 2023 with several senior hires to drive hyper growth  Core Scientific:  Coin Telegraph —  Court permits Core Scientific to borrow $70M to replace existing loan  GitHub  The GitHub Blog —  Skilling for the future: How GitHub is advancing diversity, equity, and inclusion within open source communities  Security Week —  GitHub Revokes Code Signing Certificates Following Cyberattack  Q4:  Business Wire —  Q4 Inc. Brings Earnings Calls into the Future with Seamless Zoom and Microsoft Teams Video Integration  Maude:  Well+Good —  51 of the Best Valentine’s Day Gifts for Couples—No Matter Your Relationship Stage  Zomato:  India Today —  Oops! Did desi Twitter fail to understand Zomato’s tweet about ChatGPT? See post  ComplianceQuest:  Newswire —  ComplianceQuest Named a Leader on Frost & Sullivan's Frost Radar™ for its EQMS Platform Show All"
"1687171567-257","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, January 30, 2023"
"1687171567-258","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (6)  GitHub  Decipher —  GitHub Says Attacker Stole Encrypted Code-Signing Certificates for Desktop and Atom  The GitHub Blog —  Action needed for GitHub Desktop and Atom users  exchangewire.com —  Microsoft, GitHub & OpenAI Appeal to Dismiss Lawsuit; UK Homes Cancel 2 Million Streaming Services  Celsius Network:  Crunchbase News —  New Unicorn Shuffle Thins Herd In Final Month Of 2022  Flytrex:  FreightWaves —  Flytrex granted FAA approval for long-range commercial drone deliveries  Okta  MarketWatch —  Okta stock is a buy because software company has ‘generally happy customers,’ analyst says  barrons.com —  Okta Stock Gets Upgraded to Buy. Analyst Predicts Big Profits Ahead.  Pinterest:  Social Media Today —  Pinterest Announces New Video Partnership with Publisher Condé Nast  Maude:  HuffPost —  These Reasonably Priced Sex Toys Will Deliver Outsized Pleasure Show All"
"1687171567-259","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, January 28, 2023"
"1687171567-260","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  GitHub:  Slashdot —  Lawsuit Accusing Copilot of Abusing Open-Source Code Challenged by GitHub, Microsoft, OpenAI (reuters.com) 28"
"1687171567-261","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, January 27, 2023"
"1687171567-262","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Acquisition (1) Europa Group acquired 1Health for an undisclosed amount  Investments (1) GeneDx raised $150,000,000  / Post Ipo Equity News (7)  Vertical Aerospace:  Benzinga —  Vertical Aerospace Appoints John Martin As Finance Chief  Luminar:  Nikkei Asian Review —  U.S.'s Luminar eyes building factory for lidar sensors in Asia  GitHub:  Inc42 Media —  Microsoft-Owned GitHub Crosses 10 Mn Developers in India  Tyro Payments:  Australian Financial Review —  Potentia Capital gets four weeks of due diligence at Tyro Payments  Maude:  Well+Good —  This Beginner-Friendly Vibrator Designed for Clitoral Stimulation Had a 17,000-Person Waitlist—Get It Now for 15% Off  Bitpanda:  Paypers —  Bitpanda launches a new investment-as-a-service offering  Dave:  Buffalo News —  Dave's Outlet opens in the Village of Silver Creek Show All"
"1687171567-263","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, January 26, 2023"
"1687171567-264","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  GitHub  TechCrunch —  GitHub says it now has 100M active users  Heavybit —  Ep. #2, Active Listening with Kedasha Kerr of GitHub  Bitpanda:  PRNewswire —  Bitpanda Technology Solutions launches a SaaS product for Banks, Fintechs and other platforms  Daily Harvest:  Ad Age —  Watch the newest commercials from eBay, Daily Harvest, Burger King and more  Mantl  PYMNTS.com —  Grasshopper and MANTL Team to Close Loan Market ‘Tech Gap’  Business Wire —  Grasshopper Bank Partners with MANTL to Enhance its Digital Deposit Origination Platform for Business Clients and Develop Industry-First Fully-Automated Business Online Loan Origination Solution  Datometry:  PRNewswire UK —  Datometry Announces Partnership with Data Consultancy Arreoblue  Latch:  Crain's New York Business —  Latch reveals more accounting errors and replaces top management  Gorilla Technology Group:  MarketWatch —  Gorilla Technology Moves Corporate HQ to London  Maude  SELF —  53 Self-Care Gifts to Pamper Yourself for Valentine’s Day in 2023  The Strategist —  ‘The Day Heel of Vibrators’ Is 20 Percent Off  Tyro Payments:  Australian Financial Review —  Takeover pulse beats at Tyro Payments, Grok still pushing Show All"
"1687171567-265","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Wednesday, January 25, 2023"
"1687171567-266","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (4)  Maude:  Condé Nast Traveler —  Sex Toys So Discreet You Can Take Them (Almost) Anywhere  Pinterest  Social Media Today —  Pinterest Provides New Insights to Help Brands Reach Consumers at Each Stage of the Purchase Cycle  Social Media Today —  Planning for 2023: Pinterest Posting Tips  Q4:  Tacoma News Tribune —  Marine Products: Q4 Earnings Snapshot  Zomato  The Tech Portal —  Zomato reintroduces Gold with free deliveries, VIP access, and more  Telegraph India —  Zomato hiring bucks trend of mass layoffs at tech companies  mint —  Will Zomato Gold relaunch bring some cheer for its stock price? Brokerage sees strong upside potential"
"1687171567-267","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Tuesday, January 24, 2023"
"1687171567-268","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (3)  Maude:  Glamour UK —  The best sex toys for beginners in 2023  Flexion:  Cision —  Flexion signs agreement with Fingersoft  Zomato  Inc42 Media —  Zomato Relaunches Loyalty Programme As Zomato Gold  Tech in Asia —  Zomato to hire for 800 job openings  BGR.in —  Zomato Gold is back: Price, benefits, validity and more  The Economic Times —  Zomato Gold returns with discounts on delivery and dining out mint —  Stocks to Watch: Axis Bank, Maruti Suzuki, Zomato, Tata Motors, Nykaa mint —  Nykaa underperforms Zomato, Paytm in last 1 year! Is it still a good buy? MediaNama —  Why was Zomato forced to “rebrand” its 10-minute delivery service? 4 More Articles"
"1687171567-269","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Monday, January 23, 2023"
"1687171567-270","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (5)  Zomato  The Economic Times —  Amazon Air promises faster deliveries in metros; Zomato shuts 10-minute food delivery  The Economic Times —  Zomato looking to hire 800 people, says CEO Deepinder Goyal  mint —  Working to plug loopholes, say Deepinder Goyal after user flags scam at Zomato  YourStory.com —  Zomato to rebrand 10-minute food delivery service, Instant Entrackr —  Zomato says Instant not shutting down, but rebranding on the cards 2 More Articles  Perfect:  PYMNTS.com —  Tech Meets Makeup as Perfect and Valmont Launch AI-Powered Skincare System  EX.CO:  The Globe and Mail —  Exco Technologies hit by cybersecurity incident at three factories  GitHub:  Tech Republic —  How to create a GitHub Issue  Suzy:  MarTech Series —  Will Consumers Pay for Generative AI Tools? Suzy Survey Indicates 37% of Users Would"
"1687171567-271","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Sunday, January 22, 2023"
"1687171567-272","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (1)  Flytrex:  tryotter.com —  Launching Businesses to New Heights with On-Demand Autonomous Delivery"
"1687171567-273","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Saturday, January 21, 2023"
"1687171567-274","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (2)  Maude:  Beauty News NYC - The First Online Beauty Magazine —  February Birthday Gifts for Your Sweethearts  Maple:  PRLog —  Avail The Best Pest Control Service from Maple Pest Control"
"1687171567-275","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Friday, January 20, 2023"
"1687171567-276","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (8)  C2i Genomics:  Labiotech.eu —  Beyond Biotech podcast 30: Advanced Therapies Congress, BioAlps, Bionter, C2i Genomics  Celsius Network:  Crunchbase News —  Unicorn Valuations Are On The Chopping Block  Maude  Cosmopolitan Middle East —  18 Valentine’s Day candles that’ll set the mood juuuust right  Entertainment Tonight —  Everything You Need to Transform Your Home Into a Spa for Valentine's Day: Massage Candles, Robes and More  Bitpanda:  Crowdfund Insider —  Bitpanda, N26 Introduce Digital Asset Trading in Germany, Expand Across Europe  Pinterest:  GeekWire —  Tax software giant Avalara reportedly lays off workers  Opya:  PRNewswire —  MOZAIK Philanthropy Opens WOMAN. LIFE. FREEDOM.  GitHub:  hackernoon.com —  The 10 Best GitHub Repositories for Data Science Learners  IAM Robotics  Business Journals —  'Mass layoffs' at robotics fulfillment provider IAM Robotics as national tech downturn continues in Pittsburgh  Business Journals —  'Mass layoffs' at robotics fulfillment provider IAM Robotics as national tech downturn continues in Pittsburgh Show All"
"1687171567-277","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","Thursday, January 19, 2023"
"1687171567-278","https://www.crunchbase.com/lists/search-cb-4492-5392-csv/d20e9a09-fce8-40fe-b8fd-042ed21efb73/organization.companies?timeline=true&timelineType=all","News (9)  Darktrace:  Shares Magazine —  Darktrace back to IPO price after slicing growth expectations  GitHub  The GitHub Blog —  Remediation made simple: Introducing new validity checks for GitHub tokens  The GitHub Blog —  How GitHub coordinates product releases with GitHub Projects and GitHub Actions  Clue  Tech.eu —  Period tracking startup Clue is bleeding staff and cuts its workforce by 25 percent  Tech.eu —  Period tracking startup Clue is bleeding staff and cuts its workforce by 25 percent  Terran Orbital:  SpaceNews —  Space Florida shrugs off loss of Terran Orbital factory  Pinterest  Tacoma News Tribune —  Maybe People Don’t Actually Want to Buy Things on Pinterest  PR Week —  Pinterest names Andréa Mallard as chief marketing and communications officer  Adweek Online —  Pinterest Combines Communications, Marketing Teams, Promotes Andréa Mallard  Retail Dive —  Pinterest’s chief shopping officer moves to adviser role Business Insider —  4 women execs at Meta, Pinterest, Hyundai and Heineken share the early morning routines that helped them climb the corporate ladder. 2 More Articles  Bright:  Tech.eu —  With its fully automated fulfillment solution, Bratislava-based Brightpick extends Series B to $40 million  AVIA:  PYMNTS.com —  AVIA Launches B2B Marketplace for Digital Health Solutions  Zomato:  PYMNTS.com —  Zomato’s Hot Streak Continues in This Month’s Aggregator Ranking  Flexion:  Cision —  Flexion strengthens management team Show All"
